"Station","","'=","1301 Bad Rotenfels Murg 10 47",""
"Komponente","","'=","3 91 2 Schüttung, Durchfluss Q m³/s OG",""
"Produkt","","'=","1 0000010000 3 Tagesmittelwert",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1981 Tue Dec 31 23:59:59 CET 2024",""


"Messstellennummer","Stationsname","Gewässer","Parameter","Datum / Uhrzeit","Zeitbezug","Wert","Einheit","Produkt"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-18","MEZ","15,785","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-19","MEZ","9,512","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-20","MEZ","10,352","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-21","MEZ","11,448","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-22","MEZ","13,773","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-23","MEZ","23,015","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-24","MEZ","27,254","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-25","MEZ","16,227","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-26","MEZ","10,423","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-27","MEZ","9,768","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-28","MEZ","10,461","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-29","MEZ","9,78","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-30","MEZ","9,142","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-10-31","MEZ","8,381","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-01","MEZ","7,9","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-02","MEZ","8,666","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-03","MEZ","8,695","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-04","MEZ","7,796","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-05","MEZ","7,539","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-06","MEZ","7,719","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-07","MEZ","7,931","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-08","MEZ","7,154","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-09","MEZ","6,298","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-10","MEZ","6,109","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-11","MEZ","6,854","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-12","MEZ","10,513","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-13","MEZ","8,614","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-14","MEZ","8,408","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-15","MEZ","20,972","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-16","MEZ","18,356","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-17","MEZ","13,188","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-18","MEZ","12,946","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-19","MEZ","13,449","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-20","MEZ","9,915","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-21","MEZ","8,167","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-22","MEZ","8,058","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-23","MEZ","7,791","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-24","MEZ","7,688","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-25","MEZ","7,554","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-26","MEZ","7,554","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-27","MEZ","6,737","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-28","MEZ","6,646","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-29","MEZ","6,591","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-11-30","MEZ","6,34","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-01","MEZ","6,481","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-02","MEZ","6,449","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-03","MEZ","6,289","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-04","MEZ","7,259","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-05","MEZ","8,92","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-06","MEZ","11,667","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-07","MEZ","8,722","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-08","MEZ","11,302","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-09","MEZ","43,667","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-10","MEZ","27,065","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-11","MEZ","38,068","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-12","MEZ","28,215","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-13","MEZ","54,363","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-14","MEZ","94,038","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-15","MEZ","57,913","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-16","MEZ","50,598","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-17","MEZ","74,282","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-18","MEZ","121,433","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-19","MEZ","99,947","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-20","MEZ","224,167","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-21","MEZ","259,579","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-22","MEZ","108,873","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-23","MEZ","89,947","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-24","MEZ","86,623","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-25","MEZ","83,873","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-26","MEZ","72,78","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-27","MEZ","67,395","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-28","MEZ","50,205","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-29","MEZ","34,017","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-30","MEZ","38,475","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1993-12-31","MEZ","70,81","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-01","MEZ","90,703","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-02","MEZ","64,538","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-03","MEZ","81,591","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-04","MEZ","89,038","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-05","MEZ","69,755","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-06","MEZ","75,737","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-07","MEZ","60,682","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-08","MEZ","50,115","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-09","MEZ","36,603","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-10","MEZ","26,503","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-11","MEZ","24,745","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-12","MEZ","22,043","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-13","MEZ","30,142","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-14","MEZ","43,429","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-15","MEZ","33,555","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-16","MEZ","25,55","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-17","MEZ","25,559","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-18","MEZ","22,369","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-19","MEZ","20,512","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-20","MEZ","15,564","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-21","MEZ","20,294","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-22","MEZ","16,699","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-23","MEZ","14,598","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-24","MEZ","22,648","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-25","MEZ","102,933","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-26","MEZ","103,779","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-27","MEZ","56,379","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-28","MEZ","53,484","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-29","MEZ","50,89","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-30","MEZ","32,47","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-01-31","MEZ","28,736","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-01","MEZ","22,788","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-02","MEZ","25,045","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-03","MEZ","37,032","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-04","MEZ","35,31","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-05","MEZ","24,373","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-06","MEZ","22,306","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-07","MEZ","17,323","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-08","MEZ","17,758","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-09","MEZ","18,9","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-10","MEZ","13,781","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-11","MEZ","17,298","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-12","MEZ","14,126","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-13","MEZ","12,546","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-14","MEZ","17,558","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-15","MEZ","21,118","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-16","MEZ","14,535","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-17","MEZ","12,195","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-18","MEZ","11,94","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-19","MEZ","10,554","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-20","MEZ","9,058","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-21","MEZ","9,108","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-22","MEZ","9,997","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-23","MEZ","13,66","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-24","MEZ","13,157","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-25","MEZ","23,633","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-26","MEZ","23,348","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-27","MEZ","17,853","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-02-28","MEZ","23,087","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-01","MEZ","22,842","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-02","MEZ","31,55","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-03","MEZ","25,105","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-04","MEZ","32,793","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-05","MEZ","32,76","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-06","MEZ","22,954","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-07","MEZ","20,918","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-08","MEZ","18,261","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-09","MEZ","18,244","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-10","MEZ","17,297","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-11","MEZ","20,917","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-12","MEZ","19,502","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-13","MEZ","18,091","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-14","MEZ","24,73","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-15","MEZ","20,162","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-16","MEZ","26,082","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-17","MEZ","23,762","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-18","MEZ","22,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-19","MEZ","23,523","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-20","MEZ","77,458","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-21","MEZ","56,826","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-22","MEZ","56,578","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-23","MEZ","38,45","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-24","MEZ","38,899","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-25","MEZ","35,348","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-26","MEZ","34,318","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-27","MEZ","26,331","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-28","MEZ","29,585","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-29","MEZ","28,794","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-30","MEZ","20,152","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-03-31","MEZ","18,179","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-01","MEZ","20,665","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-02","MEZ","22,973","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-03","MEZ","19,289","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-04","MEZ","20,136","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-05","MEZ","35,507","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-06","MEZ","30,084","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-07","MEZ","28,7","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-08","MEZ","24,636","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-09","MEZ","20,426","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-10","MEZ","20,013","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-11","MEZ","18,891","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-12","MEZ","25,069","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-13","MEZ","121,884","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-14","MEZ","121,007","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-15","MEZ","67,825","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-16","MEZ","51,111","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-17","MEZ","52,093","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-18","MEZ","50,39","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-19","MEZ","30,9","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-20","MEZ","24,239","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-21","MEZ","23,814","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-22","MEZ","27,074","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-23","MEZ","23,194","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-24","MEZ","19,547","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-25","MEZ","26,312","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-26","MEZ","28,35","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-27","MEZ","25,346","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-28","MEZ","23,459","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-29","MEZ","15,426","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-04-30","MEZ","12,823","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-01","MEZ","11,475","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-02","MEZ","11,986","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-03","MEZ","10,031","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-04","MEZ","9,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-05","MEZ","9,47","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-06","MEZ","8,93","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-07","MEZ","9,042","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-08","MEZ","9,51","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-09","MEZ","9,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-10","MEZ","9,077","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-11","MEZ","7,765","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-12","MEZ","7,468","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-13","MEZ","7,616","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-14","MEZ","7,525","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-15","MEZ","6,907","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-16","MEZ","6,972","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-17","MEZ","8,117","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-18","MEZ","7,972","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-19","MEZ","16","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-20","MEZ","14,021","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-21","MEZ","11,873","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-22","MEZ","9,573","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-23","MEZ","10,76","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-24","MEZ","16,067","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-25","MEZ","35,811","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-26","MEZ","19,728","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-27","MEZ","27,626","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-28","MEZ","25,048","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-29","MEZ","16,242","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-30","MEZ","17,086","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-05-31","MEZ","15,313","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-01","MEZ","13,329","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-02","MEZ","10,758","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-03","MEZ","11,64","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-04","MEZ","12,043","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-05","MEZ","56,379","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-06","MEZ","29,586","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-07","MEZ","25,161","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-08","MEZ","20,759","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-09","MEZ","20,906","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-10","MEZ","19,887","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-11","MEZ","16,368","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-12","MEZ","13,761","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-13","MEZ","13,087","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-14","MEZ","11,913","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-15","MEZ","11,407","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1994-06-16","MEZ","10,782","m³/s","Tagesmittelwert"
